#! FIELDS phi psi file.free der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  45
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  89
#! SET periodic_psi true
   -3.141592654   -3.141592654    7.291380369   -0.434911960    0.331252233
   -3.001966313   -3.141592654    7.193058423   -0.999794704    0.966022613
   -2.862339973   -3.141592654    7.013137255   -1.541907574    1.774118493
   -2.722713633   -3.141592654    6.785453232   -1.577912623    2.121273053
   -2.583087293   -3.141592654    6.627582848   -0.474645139    1.706592157
   -2.443460953   -3.141592654    6.689268773    1.327951457    0.962280201
   -2.303834613   -3.141592654    6.943263718    2.015219707    0.424793153
   -2.164208272   -3.141592654    7.182406742    1.275027830    0.174197501
   -2.024581932   -3.141592654    7.296944178    0.445411361    0.077782682
   -1.884955592   -3.141592654    7.328884438    0.082545614    0.019848822
   -1.745329252   -3.141592654    7.333169612   -0.000000000   -0.000000000
   -1.605702912   -3.141592654    7.333169612   -0.000000000   -0.000000000
   -1.466076572   -3.141592654    7.333169612   -0.000000000   -0.000000000
   -1.326450232   -3.141592654    7.333169612   -0.000000000   -0.000000000
   -1.186823891   -3.141592654    7.333169612   -0.000000000   -0.000000000
   -1.047197551   -3.141592654    7.333169612   -0.000000000   -0.000000000
   -0.907571211   -3.141592654    7.333169612   -0.000000000   -0.000000000
   -0.767944871   -3.141592654    7.333169612   -0.000000000   -0.000000000
   -0.628318531   -3.141592654    7.333169612   -0.000000000   -0.000000000
   -0.488692191   -3.141592654    7.333169612   -0.000000000   -0.000000000
   -0.349065850   -3.141592654    7.333169612   -0.000000000   -0.000000000
   -0.209439510   -3.141592654    7.333169612   -0.000000000   -0.000000000
   -0.069813170   -3.141592654    7.333169612   -0.000000000   -0.000000000
    0.069813170   -3.141592654    7.333169612   -0.000000000   -0.000000000
    0.209439510   -3.141592654    7.333169612   -0.000000000   -0.000000000
    0.349065850   -3.141592654    7.333169612   -0.000000000   -0.000000000
    0.488692191   -3.141592654    7.333169612   -0.000000000   -0.000000000
    0.628318531   -3.141592654    7.333169612   -0.000000000   -0.000000000
    0.767944871   -3.141592654    7.333169612   -0.000000000   -0.000000000
    0.907571211   -3.141592654    7.333169612   -0.000000000   -0.000000000
    1.047197551   -3.141592654    7.333169612   -0.000000000   -0.000000000
    1.186823891   -3.141592654    7.333169612   -0.000000000   -0.000000000
    1.326450232   -3.141592654    7.333169612   -0.000000000   -0.000000000
    1.466076572   -3.141592654    7.333169612   -0.000000000   -0.000000000
    1.605702912   -3.141592654    7.333169612   -0.000000000   -0.000000000
    1.745329252   -3.141592654    7.333169612   -0.000000000   -0.000000000
    1.884955592   -3.141592654    7.333169612   -0.000000000   -0.000000000
    2.024581932   -3.141592654    7.333169612   -0.000000000   -0.000000000
    2.164208272   -3.141592654    7.333169612   -0.000000000   -0.000000000
