#! FIELDS phi psi file.free der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  178
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  178
#! SET periodic_psi true
   -3.141592654   -3.141592654   10.194876218   -0.151238725   -0.021834828
   -3.106293860   -3.141592654   10.184321870   -0.463229909    0.045084240
   -3.070995066   -3.141592654   10.159132957   -1.024196066    0.003664330
   -3.035696272   -3.141592654   10.106993202   -2.008601518   -0.157145560
   -3.000397478   -3.141592654   10.011940226   -3.441503911   -0.534552243
   -2.965098684   -3.141592654    9.858922128   -5.254165067   -1.064702341
   -2.929799890   -3.141592654    9.641920480   -6.903271137   -1.868664564
   -2.894501097   -3.141592654    9.383010529   -7.572901975   -2.796632836
   -2.859202303   -3.141592654    9.117872807   -7.268977765   -3.528662627
   -2.823903509   -3.141592654    8.876815624   -6.296162527   -3.837229814
   -2.788604715   -3.141592654    8.668979179   -5.632457698   -3.491864622
   -2.753305921   -3.141592654    8.465767021   -6.091036210   -2.687275679
   -2.718007127   -3.141592654    8.221139664   -7.879409278   -1.475979300
   -2.682708333   -3.141592654    7.906890221   -9.833460890   -0.387195602
   -2.647409540   -3.141592654    7.535770097  -10.940639543    0.380979052
   -2.612110746   -3.141592654    7.155395930  -10.294719536    0.793224467
   -2.576811952   -3.141592654    6.825690396   -8.181253601    0.809359993
   -2.541513158   -3.141592654    6.587553485   -5.284587921    0.295009962
   -2.506214364   -3.141592654    6.445613025   -2.921993404   -0.652898874
   -2.470915570   -3.141592654    6.367954648   -1.758270252   -1.735861356
   -2.435616776   -3.141592654    6.296201563   -2.429959326   -2.658353397
   -2.400317983   -3.141592654    6.185510787   -3.920518139   -2.657621158
   -2.365019189   -3.141592654    6.018165977   -5.512968420   -1.549321111
   -2.329720395   -3.141592654    5.802445663   -6.603643686    0.485214405
   -2.294421601   -3.141592654    5.563003010   -6.996661356    2.591050095
   -2.259122807   -3.141592654    5.330347311   -6.035875855    3.934012901
   -2.223824013   -3.141592654    5.145976061   -4.347344367    4.120145630
   -2.188525219   -3.141592654    5.035438542   -1.898999111    3.305614933
   -2.153226425   -3.141592654    5.013126519    0.513188297    1.991858792
   -2.117927632   -3.141592654    5.072242955    2.657559366    0.896525752
   -2.082628838   -3.141592654    5.185760652    3.479848094    0.392894775
   -2.047330044   -3.141592654    5.304707413    3.079622717    0.670770776
   -2.012031250   -3.141592654    5.378363784    0.698323929    1.834674235
   -1.976732456   -3.141592654    5.339581193   -3.262807113    3.711044858
   -1.941433662   -3.141592654    5.124698910   -9.302448924    5.604449624
   -1.906134868   -3.141592654    4.668345506  -16.555273009    6.401199203
   -1.870836075   -3.141592654    3.962099512  -23.087949763    6.212436950
   -1.835537281   -3.141592654    3.077457573  -26.271127480    5.138271992
   -1.800238487   -3.141592654    2.180234912  -23.627211909    3.731550640
   -1.764939693   -3.141592654    1.489289820  -14.709049691    2.866198222
   -1.729640899   -3.141592654    1.171039927   -3.210924874    2.902907518
   -1.694342105   -3.141592654    1.248427453    6.906901235    3.690306826
   -1.659043311   -3.141592654    1.592334036   11.422927264    5.068211136
   -1.623744518   -3.141592654    1.981505592    9.678321626    6.714020111
   -1.588445724   -3.141592654    2.236413765    4.610456627    8.071583508
   -1.553146930   -3.141592654    2.320109260    0.587611210    9.048599802
   -1.517848136   -3.141592654    2.331058588    0.827078119    9.235789662
